iteration,train_accuracy,test_accuracy,loss,time,individualize,accountant,seed,dataset_name,batch_size,ratios,budgets,linear_budgets,max_grad_norm,noise_multiplier,weights,optimizer,momentum,learning_rate,epochs,class_budgets,epsilon_0,linear_epsilon_0,epsilon_1,linear_epsilon_1,epsilon_2,linear_epsilon_2,accuracy_0,accuracy_1,accuracy_2,accuracy_3,accuracy_4,accuracy_5,accuracy_6,accuracy_7,accuracy_8,accuracy_9
2100,55.94,56.13,1.342772364616394,630.7046537399292,sampling,rdp,0,CIFAR10,1024,"[0.33332, 0.33332, 0.33336]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.0,2.5374942626953128,"[0.01094970792175293, 0.020617676575073244, 0.029687500703125]",SGD,0.5,0.2,60,,0.834985639785458,2.304780950900443,1.6654096955437454,5.287839210198758,2.4910182163602603,12.073563363590587,56.8,72.5,35.1,34.4,40.8,57.0,69.7,63.2,65.3,66.5
2200,57.138,56.56,1.4484442472457886,661.0464468002319,sampling,rdp,0,CIFAR10,1024,"[0.33332, 0.33332, 0.33336]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.0,2.5374942626953128,"[0.01094970792175293, 0.020617676575073244, 0.029687500703125]",SGD,0.5,0.2,60,,0.8559408233557627,2.353587649494579,1.7077498956444654,5.516534723311644,2.5551749805501194,12.873552081676431,59.6,73.8,35.6,38.1,40.3,54.6,69.1,61.9,66.2,66.4
2300,56.542,56.1,1.4431911706924438,692.24249958992,sampling,rdp,0,CIFAR10,1024,"[0.33332, 0.33332, 0.33336]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.0,2.5374942626953128,"[0.01094970792175293, 0.020617676575073244, 0.029687500703125]",SGD,0.5,0.2,60,,0.8764694934399097,2.402403016822724,1.7492555456306436,5.750320231139845,2.618106739130747,13.70974287899103,54.6,73.6,37.4,32.5,37.0,52.6,72.0,64.4,70.9,66.0
2400,57.386,56.45,1.3273926973342896,722.6242046356201,sampling,rdp,0,CIFAR10,1024,"[0.33332, 0.33332, 0.33336]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.0,2.5374942626953128,"[0.01094970792175293, 0.020617676575073244, 0.029687500703125]",SGD,0.5,0.2,60,,0.8965994233089073,2.451253247370323,1.7899805358254133,5.989335887769186,2.679892226189417,14.583521489499889,58.0,75.1,34.5,35.0,43.8,56.3,66.2,63.5,66.6,65.5
2500,57.152,57.07,1.2898176908493042,753.1244034767151,sampling,rdp,0,CIFAR10,1024,"[0.33332, 0.33332, 0.33336]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.0,2.5374942626953128,"[0.01094970792175293, 0.020617676575073244, 0.029687500703125]",SGD,0.5,0.2,60,,0.9163578760168806,2.50016786599236,1.829977516276799,6.233746499118279,2.740619504279614,15.496582322339789,57.2,76.6,40.1,34.5,40.9,54.8,69.0,62.2,71.1,64.3
2600,58.068,57.24,1.3301128149032593,783.4428462982178,sampling,rdp,0,CIFAR10,1024,"[0.33332, 0.33332, 0.33336]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.0,2.5374942626953128,"[0.01094970792175293, 0.020617676575073244, 0.029687500703125]",SGD,0.5,0.2,60,,0.9357593954401393,2.5491485346751834,1.8692847909268742,6.483657569896985,2.8003101405576176,16.449747713980212,56.1,72.7,36.7,35.0,43.8,55.1,71.5,62.9,71.3,67.3
2700,58.712,57.65,1.4257142543792725,814.3531272411346,sampling,rdp,0,CIFAR10,1024,"[0.33332, 0.33332, 0.33336]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.0,2.5374942626953128,"[0.01094970792175293, 0.020617676575073244, 0.029687500703125]",SGD,0.5,0.2,60,,0.9548301374260681,2.5982292035334864,1.9079447350927274,6.739223665249562,2.8590617437850705,17.445151233913315,59.1,77.1,37.6,39.0,42.7,54.9,68.8,62.9,68.3,66.1
2800,58.588,57.65,1.4066228866577148,843.5524761676788,sampling,rdp,0,CIFAR10,1024,"[0.33332, 0.33332, 0.33336]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.0,2.5374942626953128,"[0.01094970792175293, 0.020617676575073244, 0.029687500703125]",SGD,0.5,0.2,60,,0.9735863138800915,2.6474219406369817,1.945989037693158,7.000552242247445,2.9169094589741666,18.48407330706362,58.4,75.0,42.4,34.5,43.1,54.2,65.5,64.2,73.0,66.2
2900,59.23,57.86,1.3711555004119873,874.3923437595367,sampling,rdp,0,CIFAR10,1024,"[0.33332, 0.33332, 0.33336]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.0,2.5374942626953128,"[0.01094970792175293, 0.020617676575073244, 0.029687500703125]",SGD,0.5,0.2,60,,0.9920439565668132,2.696740864217733,1.9834487965882575,7.267764855326839,2.9738987142166526,19.568061351095466,57.3,75.2,38.2,37.7,44.1,58.3,67.2,64.3,68.5,67.8
2930,59.666,58.14,1.4669212102890015,885.5722086429596,sampling,rdp,0,CIFAR10,1024,"[0.33332, 0.33332, 0.33336]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.0,2.5374942626953128,"[0.01094970792175293, 0.020617676575073244, 0.029687500703125]",SGD,0.5,0.2,60,,0.9973431881111277,2.711069450188528,1.9942093057054204,7.34639198058778,2.990274742317514,19.89114668064542,60.2,75.0,39.5,37.6,41.1,58.0,69.0,63.5,70.0,67.5
