iteration,train_accuracy,test_accuracy,loss,time,individualize,accountant,seed,dataset_name,batch_size,ratios,budgets,linear_budgets,max_grad_norm,noise_multiplier,weights,optimizer,momentum,learning_rate,epochs,class_budgets,epsilon_0,linear_epsilon_0,epsilon_1,linear_epsilon_1,epsilon_2,linear_epsilon_2,accuracy_0,accuracy_1,accuracy_2,accuracy_3,accuracy_4,accuracy_5,accuracy_6,accuracy_7,accuracy_8,accuracy_9
2100,56.19,56.21,1.6660504341125488,616.2559652328491,clipping,rdp,0,CIFAR10,1024,"[0.54, 0.37, 0.09]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.8,3.5613159179687504,"[1.4033602351683592, 2.549210679611651, 3.51262474916388]",SGD,0.5,0.1,60,,0.8341528595783774,2.302862373930221,1.6659064825683347,5.290466792726912,2.497237807330987,12.148889996871898,57.2,71.6,38.4,33.2,43.9,50.6,68.1,61.7,70.9,66.5
2200,56.736,56.49,1.3158146142959595,644.7229797840118,clipping,rdp,0,CIFAR10,1024,"[0.54, 0.37, 0.09]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.8,3.5613159179687504,"[1.4033602351683592, 2.549210679611651, 3.51262474916388]",SGD,0.5,0.1,60,,0.8552769591860468,2.3520257055004845,1.7082516257646652,5.519303229404827,2.560874798185903,12.94713849621606,58.4,73.8,35.4,35.0,44.5,49.3,70.5,61.1,68.8,68.1
2300,56.992,55.85,1.352946400642395,673.841468334198,clipping,rdp,0,CIFAR10,1024,"[0.54, 0.37, 0.09]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.8,3.5613159179687504,"[1.4033602351683592, 2.549210679611651, 3.51262474916388]",SGD,0.5,0.1,60,,0.8759729930220161,2.4012105187833077,1.7497606511505135,5.753225483297296,2.6232990155260087,13.781112779107858,57.4,77.0,38.6,28.0,40.8,49.0,69.7,60.3,72.2,65.5
2400,57.318,56.57,1.2721846103668213,702.9382438659668,clipping,rdp,0,CIFAR10,1024,"[0.54, 0.37, 0.09]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.8,3.5613159179687504,"[1.4033602351683592, 2.549210679611651, 3.51262474916388]",SGD,0.5,0.1,60,,0.896267928483824,2.4504408042716324,1.7904875331361654,5.992373234855816,2.6845963221243974,14.652285382828339,62.0,76.9,38.3,32.2,40.7,52.3,67.5,62.0,72.0,61.8
2500,57.458,57.4,1.2686487436294556,731.9739274978638,clipping,rdp,0,CIFAR10,1024,"[0.54, 0.37, 0.09]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.8,3.5613159179687504,"[1.4033602351683592, 2.549210679611651, 3.51262474916388]",SGD,0.5,0.1,60,,0.9161869257372682,2.4997404981269593,1.8304850006960394,6.236910831196777,2.7448095085466098,15.561649288633767,59.4,75.4,40.3,30.4,44.6,54.4,68.8,63.7,71.4,65.6
2600,58.256,57.27,1.2790745496749878,761.3123483657837,clipping,rdp,0,CIFAR10,1024,"[0.54, 0.37, 0.09]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.8,3.5613159179687504,"[1.4033602351683592, 2.549210679611651, 3.51262474916388]",SGD,0.5,0.1,60,,0.9357481466583406,2.5491198600208222,1.869798349957826,6.486988165951243,2.804030541603911,16.51106135753626,57.8,75.4,42.0,33.3,44.1,51.2,67.7,62.8,74.2,64.2
2700,58.282,57.21,1.0947262048721313,790.695778131485,clipping,rdp,0,CIFAR10,1024,"[0.54, 0.37, 0.09]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.8,3.5613159179687504,"[1.4033602351683592, 2.549210679611651, 3.51262474916388]",SGD,0.5,0.1,60,,0.9549756026020604,2.5986071828925974,1.9084632289773418,6.742718817536284,2.862303768446916,17.501800624184625,59.8,74.4,42.6,33.2,37.4,53.8,69.1,63.7,72.0,66.1
2800,57.834,56.86,1.3910880088806152,819.6971588134766,clipping,rdp,0,CIFAR10,1024,"[0.54, 0.37, 0.09]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.8,3.5613159179687504,"[1.4033602351683592, 2.549210679611651, 3.51262474916388]",SGD,0.5,0.1,60,,0.9738864383923067,2.6482166161003713,1.9465113744634617,7.004209843262593,2.9196770359655617,18.53530025762271,58.5,74.6,40.6,36.8,39.1,44.7,70.8,64.1,73.7,65.7
2900,58.236,57.38,1.24898099899292,848.6844973564148,clipping,rdp,0,CIFAR10,1024,"[0.54, 0.37, 0.09]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.8,3.5613159179687504,"[1.4033602351683592, 2.549210679611651, 3.51262474916388]",SGD,0.5,0.1,60,,0.9924962840324717,2.6979609500967565,1.9839739297651788,7.271582402046925,2.9761972153668514,19.613090292330337,60.4,78.7,44.2,36.3,39.1,51.4,67.2,61.6,73.5,61.4
2930,58.836,57.97,1.3407793045043945,860.5139441490173,clipping,rdp,0,CIFAR10,1024,"[0.54, 0.37, 0.09]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.8,3.5613159179687504,"[1.4033602351683592, 2.549210679611651, 3.51262474916388]",SGD,0.5,0.1,60,,0.9978397672528483,2.7124160450470356,1.9947362068680288,7.35026382301289,2.9924385333959886,19.934233565070656,60.1,71.9,42.4,34.4,44.5,52.9,71.0,62.8,71.1,68.6
